;Numer.......................................wpisu;Imiê.i.nazwisko.lub.nazwa.inwestora;Data.wpisu;Adres;Rodzaj;opis;typ;Data.wniosku;Nr...............wniosku;Nr...............decyzji;Data.decyzji;Rok.wniosku;Miesi¹c.wniosku;data;Czas.rozpatrzenia;lon;lat
26;248;;;Popielskiego Leona 33C ;bud.mieszkalne jednorodzinne;bud piêciu bud mieszk w zabud szeregowej;nowe;2008-12-04;45306/08;24-wrz;2009-02-03;2008;12;2008-12-01;44;17,0863177;51,0709665
27;250;;;Wilkszyñska ;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2008-12-01;44747/08;26-wrz;2009-02-03;2008;12;2008-12-01;47;16,8830462;51,1749656
28;256;;;Junacka 46A ;bud.mieszkalne jednorodzinne;budynki mieszkalne w zabudowie blizniaczej i budowa zjazdu z drogi ;nowe;2008-12-15;46546/08;207/09;2009-02-03;2008;12;2008-12-01;37;16,859511;51,1565836
29;257;;;Wêdkarzy ;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz.z gara¿em;nowe;2008-12-08;45606/08;208/09;2009-02-03;2008;12;2008-12-01;42;16,9529242;51,1788873
30;261;;;Kie³czowska 14-18 ;bud.o trzech i wiêcej mieszkaniach;zespó³ bud.mieszkal.wielorodz.z uslugami;nowe;2008-12-01;44811/08;212/09;2009-02-03;2008;12;2008-12-01;47;17,1181387;51,1469955
31;264;;;Samotna 49 ;bud.mieszkalne jednorodzinne;bud mieszk jednorodz w zabud szeregowej;nowe;2008-11-26;44226/08;215/09;2009-02-03;2008;11;2008-11-01;50;16,89789;51,160089
32;278;;;Jerzmanowo;bud.mieszkalne jednorodzinne;2 budynki  jednorodzinne bli¿niaki;nowe;2008-12-30;48027/08;229/09;2009-02-04;2008;12;2008-12-01;27;16,8729417;51,1222126
33;286;;;Oporów;bud.o trzech i wiêcej mieszkaniach;osiedle domów wielorodzinnych;nowe;2008-12-23;47689/08;236/09;2009-02-05;2008;12;2008-12-01;33;16,9633676;51,0773177
34;296;;;Ksiêgowa 19;bud.gara¿y;budowa garazu wolnostoj.;nowe;2009-01-16;1489/09;246/09;2009-02-05;2009;1;2009-01-01;15;16,988972;51,092213
35;299;;;Siewna 3 ;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny;nowe;2008-12-17;46814/08;249/09;2009-02-05;2008;12;2008-12-01;37;17,147458;51,105688
36;300;;;PrzyjaŸni 8 ;bud.o trzech i wiêcej mieszkaniach;bud budynku mieszk-uslugowego z gara¿em podziemnym;nowe;2008-12-05;45500/08;27-wrz;2009-02-06;2008;12;2008-12-01;46;16,999876;51,0674779
37;314;;;Sarnia ;bud.mieszkalne jednorodzinne;bud mieszkalny jednorodz wolnostoj¹cy z wbudowanym gara;nowe;2009-01-16;1575/09;261/09;2009-02-09;2009;1;2009-01-01;17;17,0535038;51,0482219
38;336;;;Wañkowicza Melchiora ;bud.o trzech i wiêcej mieszkaniach;budynek mieszkalny wielorodzinny;nowe;2008-12-30;48025/08;278/09;2009-02-12;2008;12;2008-12-01;33;16,9512257;51,1031432
39;344;;;Kmicica Andrzeja 37 ;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny;nowe;2008-12-30;48061/08;286/09;2009-02-12;2008;12;2008-12-01;33;16,9303657;51,1177255
40;347;;;Gagarina Jurija ;bud.o trzech i wiêcej mieszkaniach;zespó³ budynków mieszkalnych wielorodzinnych z parkingiem;nowe;2008-12-23;47597/08;289/09;2009-02-12;2008;12;2008-12-01;38;16,9347137;51,0953801
41;348;;;Gagarina Jurija ;bud.o trzech i wiêcej mieszkaniach;zespó³ bud mieszk w zabud wielorodzinnej z parkingiem ;nowe;2008-12-23;47596/08;290/09;2009-02-12;2008;12;2008-12-01;38;16,9347137;51,0953801
42;363;;;Olbrachtowska 39 ;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.;nowe;2008-12-18;47050/08;wrz-32;2009-02-16;2008;12;2008-12-01;43;16,906814;51,1538449
43;368;;;Chlebowa 3 ;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2009-01-15;1288/09;303/09;2009-02-16;2009;1;2009-01-01;23;17,0313968;51,0660139
44;378;;;Kowalska 70A ;bud.mieszkalne jednorodzinne;budynku b mieszkalnego jednorodz w zabud bli¿niaczej;nowe;2008-12-15;46597/08;313/09;2009-02-16;2008;12;2008-12-01;46;17,101755;51,134315
45;381;;;Kominiarska 18 ;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.wraz z elementami infrastruk.;nowe;2008-12-19;47311/08;315/09;2009-02-17;2008;12;2008-12-01;43;17,000532;51,169906
46;386;;;Mys³akowicka 18 ;bud.mieszkalne jednorodzinne;bud budynku mieszk w zabud bli¿niaczej;nowe;2008-12-22;47447/08;320/09;2009-02-17;2008;12;2008-12-01;42;16,9019412;51,145993
47;407;;;Sulejowska 3 ;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2008-12-17;46975/08;336/09;2009-02-19;2008;12;2008-12-01;47;17,038404;51,15083
48;411;;;Szczycieñska ;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz.wraz z gara¿em;nowe;2008-12-18;47029/08;340/09;2009-02-19;2008;12;2008-12-01;46;17,1079759;51,1307202
49;429;;;Jaworskiego Iwo 10 ;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodzinnego;nowe;2008-12-19;47242/08;356/09;2009-02-20;2008;12;2008-12-01;46;16,8742657;51,158737
50;437;;;Zatorska 23 ;bud.mieszkalne jednorodzinne;budynek jednorodz wolno stoj¹cy z gara¿em wbudowanym;nowe;2008-12-22;47395/08;361/09;2009-02-23;2008;12;2008-12-01;46;17,1314514;51,1598847
51;441;;;Widawa;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2008-12-29;47869/08;365/09;2009-02-23;2008;12;2008-12-01;41;17,0155816;51,1769467
52;450;;;Meliorancka ;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz.wraz z gara¿em;nowe;2009-01-20;wrz-42;370/09;2009-02-24;2009;1;2009-01-01;26;17,0107884;51,1682097
53;461;;;Pucka ;bud.mieszkalne jednorodzinne;bud domów mieszk w zabud szeregowej;nowe;2008-12-30;48057/08;wrz-41;2009-02-26;2008;12;2008-12-01;43;16,9428267;51,1237417
54;463;;;Wêdkarzy ;bud.mieszkalne jednorodzinne;budynku z przeznaczeniem na mieszkalnictwo dla obs³ugi ;nowe;2008-12-24;47694/08;377/09;2009-02-26;2008;12;2008-12-01;47;16,9529242;51,1788873
55;467;;;Jaskó³cza 27 ;bud.mieszkalne jednorodzinne;budowa czterech bud.mieszkal.               jednorodz.w zabudowie szeregowej;nowe;2008-12-29;47867/08;381/09;2009-02-26;2008;12;2008-12-01;44;17,0866955;51,1359657
56;468;;;Gitarowa ;bud.o trzech i wiêcej mieszkaniach;budowa bud.mieszkal.wielordz.z miejscami postoj.1 etap 2 etap ;nowe;2008-12-24;47746/08;382/09;2009-02-26;2008;12;2008-12-01;47;17,1610779;51,1058289
57;477;;;Krzycka 80-82 ;bud.o trzech i wiêcej mieszkaniach;budowa bud.mieszkal.wielorodz.z wbud.lokalami us³ug.biur.;nowe;2008-12-23;47686/08;389/09;2009-02-27;2008;12;2008-12-01;49;16,993477;51,068008
58;481;;2009-03-02;Popielskiego Leona 19 A;bud.mieszkalne jednorodzinne;bud.mieszkal.jednorodz.;nowe;2008-12-19;47217/08;wrz-45;2009-03-02;2008;12;2008-12-01;52;17,0874685;51,0715886
59;501;;2009-03-03;Sportowa;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny;nowe;2008-12-29;47851/08;407/09;2009-03-03;2008;12;2008-12-01;47;17,063381;51,1438288
60;506;;2009-03-04;PrzyjaŸni 111;bud.o trzech i wiêcej mieszkaniach;bud.mieszkal.;nowe;2008-12-23;47688/08;wrz-46;2009-03-04;2008;12;2008-12-01;52;16,995818;51,0672069
61;512;;2009-03-04;Rabczañska 39;bud.mieszkalne jednorodzinne;budowa budynku mieszkal jednorodz.;nowe;2009-02-03;wrz-81;417/09;2009-03-04;2009;2;2009-02-01;22;16,892362;51,132459
62;517;;2009-03-04;Ziemniaczana;bud.zbiorowego zamieszkania;pensjonatu dla osób starszych;nowe;2008-12-30;48060/08;422/09;2009-03-04;2008;12;2008-12-01;47;17,0916699;51,0500514
63;518;;2009-03-05;Zyndrama Z Maszkowic 20;bud.o trzech i wiêcej mieszkaniach;budynek mieszkal.;nowe;2008-07-24;28903/08;wrz-47;2009-03-05;2008;7;2008-07-01;161;17,0264821;51,1162061
64;519;;2009-03-05;Igielna;bud.o trzech i wiêcej mieszkaniach;budynek apartamentowo-us³ugowy;nowe;2008-12-24;47764/08;wrz-48;2009-03-05;2008;12;2008-12-01;52;17,0321469;51,1115111
65;522;;2009-03-05;Starobielawska;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2008-12-31;48099/08;425/09;2009-03-05;2008;12;2008-12-01;47;16,9099037;51,1587489
66;526;;2009-03-05;Rymarska 44;bud.o trzech i wiêcej mieszkaniach;przy³acza do budynku wielorodzinnego;nowe;2008-12-08;45723/08;429/09;2009-03-05;2008;12;2008-12-01;64;16,99392;51,080519
67;528;;2009-03-05;Lekcyjna 69A;bud.o trzech i wiêcej mieszkaniach;budynek mieszkalny wielorodzinny;nowe;2008-12-31;48072/08;431/09;2009-03-05;2008;12;2008-12-01;47;17,0678576;51,1508968
68;557;;2009-03-11;Szpacza 54;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny z gara¿em;nowe;2009-01-19;1753/09;456/09;2009-03-11;2009;1;2009-01-01;38;17,0819211;51,1356551
69;565;;2009-03-12;Azaliowa 21;bud.mieszkalne jednorodzinne;bud mieszkalny jednorodz wolnostoj¹cy z gara¿;nowe;2009-02-09;wrz-41;463/09;2009-03-12;2009;2;2009-02-01;24;17,11046;51,1661379
70;571;;2009-03-16;O³awska 12;bud.o trzech i wiêcej mieszkaniach;bud mieszkalno-us³ugowego z parkingiem podziem;nowe;2008-12-31;48134/08;wrz-50;2009-03-16;2008;12;2008-12-01;54;17,0393539;51,1075021
71;597;;2009-03-20;Amarantowa 11;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2009-01-15;1353/09;wrz-53;2009-03-20;2009;1;2009-01-01;47;16,8902329;51,1479594
72;598;;2009-03-20;Siedlecka 26;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2009-01-27;wrz-96;490/09;2009-03-20;2009;1;2009-01-01;39;16,9213418;51,1670508
73;608;;2009-03-23;Trzmielowicka;bud.o trzech i wiêcej mieszkaniach;bud budynku mieszkalnego   wielorodzinnego ;nowe;2009-02-06;16-wrz;495/09;2009-03-23;2009;2;2009-02-01;32;16,8373536;51,1395539
74;617;;2009-03-24;Perska 5;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodzinnego;nowe;2009-02-13;wrz-85;504/09;2009-03-24;2009;2;2009-02-01;28;17,0818489;51,0540049
75;645;;2009-03-27;Bieszczadzka;bud.mieszkalne jednorodzinne;4 budynki mieszkalne w zabudowie bli¿niaczej;nowe;2009-01-23;wrz-61;528/09;2009-03-27;2009;1;2009-01-01;46;16,8911102;51,15069
76;648;;2009-03-27;Zagaje;bud.mieszkalne jednorodzinne;budowa domu mieszkal.;nowe;2009-03-02;wrz-69;531/09;2009-03-27;2009;3;2009-03-01;20;16,9684715;51,2005742
77;654;;2009-03-30;Jaskó³cza;bud.mieszkalne jednorodzinne;2 budynki mieszkalne jednorodzinne;nowe;2009-02-03;wrz-46;537/09;2009-03-30;2009;2;2009-02-01;40;17,0867133;51,1355042
78;667;;2009-03-30;Lekcyjna;bud.o dwóch mieszkaniach;zespó³ budynków mieszkalnych jednorodz z gara¿ami;nowe;2008-07-17;28032/08;550/09;2009-03-30;2008;7;2008-07-01;183;17,0677963;51,1508104
79;683;;2009-03-31;Osadnicza;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny wolno stoj¹cy;nowe;2009-02-20;wrz-75;565/09;2009-03-31;2009;2;2009-02-01;28;17,1424875;51,1103439
80;689;;2009-04-01;Mikory;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz.;nowe;2009-02-10;wrz-65;569/09;2009-04-01;2009;2;2009-02-01;37;16,9730779;51,1991398
81;690;;2009-04-01;Przedwioœnie 84;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodz z gara¿em;nowe;2009-02-06;24-wrz;570/09;2009-04-01;2009;2;2009-02-01;39;17,1005979;51,1689499
82;701;;2009-04-02;Powstañców Œl¹skich 1-3;bud.o trzech i wiêcej mieszkaniach;budowa budynku mieszkal-uslugow.;nowe;2008-11-20;43603/08;579/09;2009-04-02;2008;11;2008-11-01;96;17,0168367;51,0913558
83;703;;2009-04-03;Ba³kañska;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.;nowe;2008-07-02;25805/08;wrz-62;2009-04-03;2008;7;2008-07-01;198;17,0190345;51,1351433
84;732;;2009-04-07;Zaj¹czkowska 35;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.z garazem;nowe;2009-02-12;wrz-83;601/09;2009-04-07;2009;2;2009-02-01;39;16,978927;51,1944279
85;741;;2009-04-07;Rakowiecka;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodz wolno stoj¹cy;nowe;2009-03-19;16-wrz;610/09;2009-04-07;2009;3;2009-03-01;14;17,069236;51,0976871
86;751;;2009-04-08;Jarzynowa 41;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz. wolno stoj.z gara¿em;nowe;2009-02-12;08-wrz;617/09;2009-04-08;2009;2;2009-02-01;40;17,0292767;51,0546057
87;771;;2009-04-10;Szpilkowa;bud.mieszkalne jednorodzinne;zespó³ budynków mieszkalnych jednorodzinnych;nowe;2009-02-27;wrz-72;635/09;2009-04-10;2009;2;2009-02-01;31;16,8333609;51,1759698
88;774;;2009-04-10;Szpilkowa;bud.mieszkalne jednorodzinne;budowa zespou budyn.mieszkal.jednorodz.z infrastruk.;nowe;2009-02-27;wrz-74;638/09;2009-04-10;2009;2;2009-02-01;31;16,8333609;51,1759698
89;775;;2009-04-10;Szpilkowa;bud.mieszkalne jednorodzinne;budowa zespo³u bud.        mieszkal.jednorodz.z infrastruk.;nowe;2009-02-27;wrz-73;639/09;2009-04-10;2009;2;2009-02-01;31;16,8333609;51,1759698
90;794;;2009-04-15;Su³owska;bud.mieszkalne jednorodzinne;budowa budynku jednorodz. wolnostoj.z wy³.przy³.;nowe;2009-02-12;wrz-86;654/09;2009-04-15;2009;2;2009-02-01;45;17,0230649;51,1718184
91;812;;2009-04-16;Rêdziñska;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2009-03-06;wrz-75;672/09;2009-04-16;2009;3;2009-03-01;30;16,9474731;51,1528903
92;845;;2009-04-21;Krzemieniecka 129;bud.o trzech i wiêcej mieszkaniach;budowa osiedla nelle w zabud wielorodzinnej;nowe;2008-04-23;16423/08;697/09;2009-04-21;2008;4;2008-04-01;260;16,9502662;51,0974916
93;849;;2009-04-21;£opianowa 18;bud.gara¿y;budynek gara¿owo-gospodarczy;nowe;2009-03-23;11-wrz;701/09;2009-04-21;2009;3;2009-03-01;22;17,0055549;51,168737
94;876;;2009-04-23;Strachociñska 70;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.z poddaszem uzytkowym;nowe;2009-04-01;11303/09;724/09;2009-04-23;2009;4;2009-04-01;17;17,1406919;51,1084899
95;878;;2009-04-23;Stra¿acka 55;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.w zabudowie wolno stoj.z  garazem;nowe;2009-04-14;12772/09;726/09;2009-04-23;2009;4;2009-04-01;8;17,0145473;51,1711968
96;905;;2009-04-28;Marszowice;bud.o trzech i wiêcej mieszkaniach;bud budynku mieszkalnego jednorodz wolno stoj¹cego;nowe;2009-03-06;wrz-38;wrz-76;2009-04-28;2009;3;2009-03-01;38;16,8855026;51,1698498
97;947;;2009-05-04;Samotworska;bud.mieszkalne jednorodzinne;bud domu mieszkalnego w zabud zagrodowej z wy³¹czeniem zjazdu;nowe;2009-03-20;wrz-63;786/09;2009-05-04;2009;3;2009-03-01;32;16,8467164;51,1169261
98;965;;2009-05-06;Konwaliowa 11;bud.mieszkalne jednorodzinne;budynek mieszkal.jednorodz.;nowe;2009-03-10;05-wrz;798/09;2009-05-06;2009;3;2009-03-01;42;17,1128125;51,1738667
99;966;;2009-05-06;Polanowicka;bud.mieszkalne jednorodzinne;bud  budynku mieszkalnego jednorodzinnego;nowe;2009-03-23;wrz-57;799/09;2009-05-06;2009;3;2009-03-01;33;17,0362987;51,1653609
100;988;;2009-05-08;Gdacjusza Adama 46 A;bud.mieszkalne jednorodzinne;budowa bud.mieszk.jednorodz.z wbudowanym gara¿em;nowe;2009-03-30;10966/09;813/09;2009-05-08;2009;3;2009-03-01;30;16,9251311;51,1174638
101;1007;;2009-05-08;Zag³oby Onufrego 47B;bud.mieszkalne jednorodzinne;budowa zespo³u bud.jednorodzinnych w zabud.szeregowej;nowe;2009-04-08;12317/09;832/09;2009-05-08;2009;4;2009-04-01;23;16,927743;51,1159316
102;1012;;2009-05-11;Ch³opska 2 B;bud.mieszkalne jednorodzinne;bud mieszk jednorodzinny wolnostoj¹cy;nowe;2009-03-17;wrz-97;836/09;2009-05-11;2009;3;2009-03-01;40;17,1037105;51,1349916
103;1026;;2009-05-12;Grawerska 99-119;bud.mieszkalne jednorodzinne;budowa zespo³u bud.mieszkal.jednorodz.;nowe;2009-03-10;wrz-81;849/09;2009-05-12;2009;3;2009-03-01;46;17,008511;51,1709509
104;1028;;2009-05-13;Staffa Leopolda 17-23;bud.o trzech i wiêcej mieszkaniach;bud budynku mieszk wielorodz;nowe;2008-06-11;22701/08;132/09;2009-05-13;2008;6;2008-06-01;241;17,0586575;51,1398943
105;1039;;2009-05-13;Szczygla 26;bud.mieszkalne jednorodzinne;budynek mieszkal.jednorodz.;nowe;2009-03-10;wrz-98;861/09;2009-05-13;2009;3;2009-03-01;47;17,0872889;51,1371886
106;1043;;2009-05-13;Vivaldiego Antonio;bud.o trzech i wiêcej mieszkaniach;dwóch bud mieszkalnych wielorodzinnych/p1 p2/z gara¿ami podziemnymi;nowe;2009-04-10;12733/09;865/09;2009-05-13;2009;4;2009-04-01;24;17,0624113;51,0512334
107;1050;;2009-05-14;Œwit;bud.o dwóch mieszkaniach;budowa dwóch budynków mieszkal.jednorodz.;nowe;2009-03-23;10013/09;868/09;2009-05-14;2009;3;2009-03-01;39;17,0285212;51,0644596
108;1056;;2009-05-14;Paw³owice;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny;nowe;2009-03-27;10820/09;874/09;2009-05-14;2009;3;2009-03-01;35;17,0998527;51,1690535
109;1065;;2009-05-15;Czapliñskiego W³adys³awa 31;bud.mieszkalne jednorodzinne;budowa domu jednorodz.;nowe;2009-03-23;13-wrz;878/09;2009-05-15;2009;3;2009-03-01;40;16,8715856;51,1628507
110;1066;;2009-05-15;Jednoœci Narodowej 198;bud.o trzech i wiêcej mieszkaniach;budowa zaspo³u bud.mieszk.wielorodz.z us³ug.i gara¿.podziem;nowe;2009-03-13;12-wrz;879/09;2009-05-15;2009;3;2009-03-01;46;17,0521998;51,1277307
111;1076;;2009-05-18;Amarantowa 11;bud.mieszkalne jednorodzinne;budynek jednorodzinny w zabudowie blizniaczej;nowe;2009-04-01;11372/09;886/09;2009-05-18;2009;4;2009-04-01;34;16,8902329;51,1479594
112;1077;;2009-05-18;Lekcyjna;bud.mieszkalne jednorodzinne;bud mieszkalny jednorodzinny;nowe;2009-03-25;10404/09;887/09;2009-05-18;2009;3;2009-03-01;39;17,0677963;51,1508104
113;1078;;2009-05-18;G³ogowska;bud.gara¿y;nadbudowa gara¿u;nowe;2009-04-24;14266/09;888/09;2009-05-18;2009;4;2009-04-01;17;17,0030105;51,1179246
114;1083;;2009-05-19;Grota-Roweckiego Stefana Gen. 112;bud.mieszkalne jednorodzinne;dwóch bud mieszk jednorodz wolnostoj¹cych;nowe;2009-04-10;12666/09;wrz-95;2009-05-19;2009;4;2009-04-01;28;17,0329577;51,0577201
115;1089;;2009-05-19;Paw³owice;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz.wolno stoj.;nowe;2009-03-27;10819/09;894/09;2009-05-19;2009;3;2009-03-01;38;17,0998527;51,1690535
116;1100;;2009-05-20;Sarnia;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny wolno stoj¹cy;nowe;2009-04-21;13744/09;900/09;2009-05-20;2009;4;2009-04-01;22;17,0535038;51,0482219
117;1112;;2009-05-21;Jaskó³cza 19;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz.;nowe;2009-03-18;wrz-79;911/09;2009-05-21;2009;3;2009-03-01;47;17,0869619;51,1353716
118;1113;;2009-05-22;Pasieczna 3;bud.mieszkalne jednorodzinne;budowy domu jednorodzinnego wolnostoj¹cego;nowe;2009-04-07;12110/09;100/09;2009-05-22;2009;4;2009-04-01;34;16,938674;51,1513009
119;1123;;2009-05-25;Osiniecka 6;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2009-04-21;13817/09;917/09;2009-05-25;2009;4;2009-04-01;25;16,9129154;51,1214455
120;1135;;2009-05-26;Popielskiego Leona 19 A;bud.mieszkalne jednorodzinne;budynek jednorodz w zabud szeregowej;nowe;2009-03-26;10471/09;927/09;2009-05-26;2009;3;2009-03-01;44;17,0874685;51,0715886
121;1138;;2009-05-26;Dziarska 31;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2009-05-15;16994/09;930/09;2009-05-26;2009;5;2009-05-01;8;16,903059;51,157314
